comm_id,account_id,comm_date,channel,duration_minutes,outcome,conc_compliant_script_used,agent
COM000338,DC100145,2026-04-28,SMS,,Left Voicemail,Y,Gavin W.
COM000339,DC100145,11/12/2024,Inbound Call,17.6,Payment Arranged,Y,Irene C.
COM000340,DC100147,11-12-2025,Letter,,Left Voicemail,Y,Josh O.
COM000341,DC100147,2025-08-30,Outbound Call,1.7,No Answer,Y,Stuart B.
COM000342,DC100147,02/03/2026,Letter,,Wrong Number,Y,Lawrence N.
COM000343,DC100148,09/09/2024,Inbound Call,2.3,Call Dropped,Unknown,Daniel P.
COM000344,DC100148,02/23/2025,outbound call,10.9,Left Voicemail,Y,Jill B.
COM000345,DC100148,2025-08-03,Inbound Call,10.0,Payment Arranged,Y,Judith D.
COM000346,DC100149,10/09/2024,Letter,,Payment Arranged,N,John A.
COM000347,DC100149,2025-03-30,Outbound Call,2.1,Customer Confirmed Vulnerability,Y,Toby R.
COM000348,DC100149,03/05/2026,Inbound Call,7.6,No Answer,Unknown,Kieran A.
COM000349,DC100149,13/11/2024,Call,6.8,,Y,Nicola C.
COM000350,DC100151,03-07-2026,Outbound Call,3.7,Requested Callback,Y,Beth B.
COM000351,DC100151,2026-07-24,Email,,No Answer,Unknown,Bruce A.
COM000352,DC100151,2026-07-08,Call,21.7,Requested Callback,Y,Gary B.
COM000353,DC100151,07/31/2025,Call,9.7,Disputed Debt,Y,Abbie W.
COM000354,DC100151,19/09/2026,Letter,,Left Voicemail,Y,Allan E.
COM000355,DC100151,2025-10-15,Letter,,No Answer,Y,Shirley A.
COM000356,DC100152,03-07-2025,outbound call,13.8,Payment Arranged,Y,Annette J.
COM000357,DC100152,2024-03-22,outbound call,2.5,No Answer,Y,Andrew R.
COM000358,DC100152,10-03-2025,SMS,,Left Voicemail,Y,Bernard M.
COM000359,DC100153,2025-02-07,Email,,Requested Callback,Y,Martyn B.
COM000360,DC100153,2024-09-11,Call,9.1,Requested Callback,Y,Sarah P.
COM000361,DC100154,2026-01-29,Call,13.5,Left Voicemail,Unknown,Charlotte P.
COM000362,DC100154,2025-11-26,outbound call,10.9,Complaint Raised,Y,Callum K.
COM000363,DC100155,2024-04-02,Inbound Call,12.1,Requested Callback,Y,Keith G.
COM000364,DC100155,2024-05-04,SMS,,DSAR Request Logged,Y,Dean P.
COM000365,DC100156,2026-09-06,Call,1.2,Left Voicemail,Y,Alexander O.
COM000366,DC100157,10/01/2026,SMS,,No Answer,Y,Shaun J.
COM000367,DC100157,2025-08-03,Call,20.9,Wrong Number,Y,Nicole H.
COM000368,DC100159,2025-11-11,Call,4.8,,Y,Benjamin W.
COM000369,DC100159,12/04/2025,Outbound Call,21.1,Left Voicemail,Unknown,Graham W.
COM000370,DC100160,2026-04-25,Letter,,Requested Callback,Unknown,Daniel A.
COM000371,DC100160,2026-04-09,Letter,,DSAR Request Logged,Y,Callum C.
COM000372,DC100161,2024-11-02,Inbound Call,11.3,Requested Callback,Y,Francesca H.
COM000373,DC100161,10/03/2025,Outbound Call,7.3,Disputed Debt,Y,Kenneth W.
COM000374,DC100161,2025-11-23,Inbound Call,3.4,No Answer,Y,Elliot W.
COM000375,DC100161,11/01/2024,Outbound Call,19.8,Left Voicemail,N,Sam M.
COM000376,DC100162,2026-05-15,SMS,,No Answer,Unknown,Jemma B.
COM000377,DC100162,2026-04-13,Call,3.0,Customer Confirmed Vulnerability,Y,Rita E.
COM000378,DC100163,2026-01-18,Email,,Left Voicemail,Y,Frederick H.
COM000379,DC100163,2025-05-31,Outbound Call,19.6,Payment Arranged,Y,Andrew R.
COM000380,DC100163,2025-06-04,Email,,Left Voicemail,Y,Carol A.
COM000381,DC100163,2025-05-15,Inbound Call,7.3,Payment Arranged,Y,Lynne A.
COM000382,DC100163,09/03/2026,Call,15.4,Left Voicemail,Y,Ruth P.
COM000383,DC100163,2025-03-04,outbound call,8.5,Complaint Raised,N,Mary L.
COM000384,DC100163,24/08/2024,Inbound Call,21.4,Requested Callback,Y,Mohammad J.
COM000385,DC100164,19-11-2024,Outbound Call,16.1,Payment Arranged,Y,Marie D.
COM000386,DC100164,2024-12-22,outbound call,14.4,Left Voicemail,Y,Damien P.
COM000387,DC100164,2025-01-27,Letter,,Refused to Pay,Y,Diane W.
COM000388,DC100164,2025-06-04,Inbound Call,14.5,Payment Arranged,Y,Louis S.
COM000389,DC100165,22/05/2026,outbound call,14.2,No Answer,Unknown,Ashley S.
COM000390,DC100166,2025-02-04,Inbound Call,11.4,Requested Callback,Y,Tracy H.
COM000391,DC100166,2026-01-28,outbound call,19.9,,Y,Samuel D.
COM000392,DC100167,17/03/2026,SMS,,Wrong Number,Y,Katherine B.
COM000393,DC100167,2026-07-03,Outbound Call,12.9,,Unknown,Gavin P.
COM000394,DC100169,2026-08-09,Email,,Payment Arranged,Y,Andrea W.
COM000395,DC100170,29/06/2026,Email,,Left Voicemail,Y,Martyn M.
COM000396,DC100170,2025-09-22,SMS,,Left Voicemail,Y,George J.
COM000397,DC100170,2025-04-17,outbound call,8.8,Left Voicemail,Y,Mary L.
COM000398,DC100170,2025-11-04,Inbound Call,9.3,No Answer,Y,Paige B.
COM000399,DC100170,2025-08-04,Inbound Call,5.6,Disputed Debt,Y,Lewis C.
COM000400,DC100170,2025-07-06,Letter,,Complaint Raised,Y,Vanessa O.
COM000401,DC100170,2026-08-07,outbound call,12.5,Refused to Pay,Y,Kenneth K.
COM000402,DC100170,2025-06-18,Email,,No Answer,Y,Robert T.
COM000403,DC100170,2025-04-25,Call,7.8,Call Dropped,Y,Raymond S.
COM000404,DC100170,2026-08-07,Email,,Disputed Debt,Y,Geraldine L.
COM000405,DC100171,04-04-2024,Letter,,Left Voicemail,Y,Natasha T.
COM000406,DC100171,2025-04-11,Email,,Payment Arranged,Y,Alison W.
COM000407,DC100172,31-12-2024,Letter,,Requested Callback,Y,Bernard R.
COM000408,DC100172,2024-05-17,Outbound Call,2.1,Left Voicemail,Y,Anthony B.
COM000409,DC100173,09/02/2026,SMS,,Payment Arranged,Y,Melanie W.
COM000410,DC100173,22-06-2025,Outbound Call,8.1,Customer Confirmed Vulnerability,Y,Abigail H.
COM000411,DC100173,2025-06-28,outbound call,1.4,Left Voicemail,Y,Joanne J.
COM000412,DC100173,2025-11-05,Letter,,Payment Arranged,Y,Geraldine C.
COM000413,DC100174,2025-01-18,Email,,No Answer,Y,Tracy C.
COM000414,DC100175,27-01-2026,Letter,,No Answer,Y,Debra D.
COM000415,DC100175,27/12/2025,SMS,,No Answer,Y,Katie P.
COM000416,DC100176,21/04/2025,Email,,DSAR Request Logged,N,Howard H.
COM000417,DC100176,2025-09-01,SMS,,No Answer,Y,Dennis O.
COM000418,DC100176,2025-11-04,Email,,No Answer,Y,Christopher S.
COM000419,DC100178,08/09/2026,Letter,,Customer Confirmed Vulnerability,Y,Marc J.
COM000420,DC100178,2026-07-16,Call,18.1,Refused to Pay,Y,Charles W.
COM000421,DC100179,2026-06-05,outbound call,10.4,No Answer,N,Chloe W.
COM000422,DC100180,2026-06-17,SMS,,Disputed Debt,Y,Lisa W.
COM000423,DC100180,2026-03-06,Call,15.1,Refused to Pay,Y,Kieran F.
COM000424,DC100180,2026-03-16,Letter,,No Answer,Y,Fiona C.
COM000425,DC100180,2026-08-12,Inbound Call,1.5,Left Voicemail,Y,Cameron H.
COM000426,DC100182,2025-10-16,Email,,Left Voicemail,Y,Ryan T.
COM000427,DC100182,2025-12-31,Letter,,Left Voicemail,Y,Vincent A.
COM000428,DC100182,2025-07-30,Inbound Call,8.8,Left Voicemail,Unknown,Diane S.
COM000429,DC100182,2025-03-24,Outbound Call,8.3,Left Voicemail,Y,Mohamed J.
COM000430,DC100183,07/04/2025,Call,0.8,Left Voicemail,Y,Joseph J.
COM000431,DC100184,2024-05-30,Email,,Left Voicemail,Y,Joan J.
COM000432,DC100184,02/05/2025,outbound call,3.9,Left Voicemail,Y,Jade H.
COM000433,DC100185,27-12-2024,Outbound Call,1.8,Left Voicemail,Y,Michael M.
COM000434,DC100186,01-02-2026,outbound call,4.1,No Answer,Y,Damian D.
COM000435,DC100186,2025-07-19,outbound call,2.9,Disputed Debt,Y,Lynn T.
COM000436,DC100186,2024-09-04,Letter,,,Y,Lynne R.
COM000437,DC100186,03/11/2024,Email,,Requested Callback,Y,Lindsey Y.
COM000438,DC100187,2025-05-15,Call,3.8,Complaint Raised,Y,Paul S.
COM000439,DC100187,2026-01-05,Call,7.1,Complaint Raised,N,Dorothy T.
COM000440,DC100187,25-01-2025,Letter,,Refused to Pay,Y,Gary S.
COM000441,DC100187,2025-11-15,outbound call,13.7,Customer Confirmed Vulnerability,Y,Kyle T.
COM000442,DC100187,2024-11-25,Call,5.4,Requested Callback,Y,Kathryn J.
COM000443,DC100188,2024-10-21,Email,,Complaint Raised,Y,Joan J.
COM000444,DC100188,2024-06-13,SMS,,Disputed Debt,Y,June F.
COM000445,DC100188,2024-02-07,Email,,No Answer,Y,Hannah G.
COM000446,DC100189,19/08/2026,SMS,,No Answer,Y,Valerie D.
COM000447,DC100189,31/05/2026,Outbound Call,13.1,Payment Arranged,Y,Eileen C.
COM000448,DC100189,05/02/2026,Outbound Call,12.7,Left Voicemail,Y,Gillian W.
COM000449,DC100189,2025-05-20,Inbound Call,17.3,Left Voicemail,Y,Lydia O.
COM000450,DC100189,2025-07-14,SMS,,Payment Arranged,Y,Elizabeth P.
COM000451,DC100189,06/18/2025,Letter,,,Y,Suzanne B.
COM000452,DC100189,19/09/2025,Letter,,Payment Arranged,Y,Timothy A.
COM000453,DC100189,2026-08-15,SMS,,Refused to Pay,Y,Margaret N.
COM000454,DC100189,02-10-2025,Email,,No Answer,Y,Kieran S.
COM000455,DC100190,26/01/2026,Call,19.5,No Answer,Unknown,Adam J.
COM000456,DC100190,2024-09-17,Letter,,Customer Confirmed Vulnerability,Y,Alexandra P.
COM000457,DC100192,08/15/2025,SMS,,DSAR Request Logged,Y,Brandon W.
COM000458,DC100192,2025-02-16,Email,,Payment Arranged,N,Rhys P.
COM000459,DC100192,02/08/2024,SMS,,Payment Arranged,Y,Katherine D.
COM000460,DC100193,21/08/2026,Letter,,No Answer,Y,Carole P.
COM000461,DC100193,2025-06-29,Outbound Call,15.4,No Answer,Y,Geoffrey T.
COM000462,DC100194,2025-06-13,SMS,,Wrong Number,Y,Stephen R.
COM000463,DC100195,2026-03-23,Outbound Call,20.1,No Answer,Y,Arthur O.
COM000464,DC100196,03/11/2025,outbound call,9.6,Payment Arranged,Y,Irene D.
COM000465,DC100196,2026-04-21,outbound call,3.9,Left Voicemail,Y,Allan J.
COM000466,DC100196,10/14/2025,Email,,Disputed Debt,Unknown,Katherine H.
COM000467,DC100196,2026-06-20,Inbound Call,3.3,Payment Arranged,Y,Sheila W.
COM000468,DC100196,29/03/2025,Call,1.7,Requested Callback,Y,Kenneth A.
COM000469,DC100196,2025-09-04,SMS,,Customer Confirmed Vulnerability,Y,William G.
COM000470,DC100196,2025-03-15,Letter,,No Answer,Y,Irene K.
COM000471,DC100198,2026-08-11,Outbound Call,19.2,Payment Arranged,Y,Teresa S.
COM000472,DC100201,2026-06-21,Letter,,Payment Arranged,Y,Jake S.
COM000473,DC100201,2025-05-19,outbound call,16.9,,Unknown,Lydia H.
COM000474,DC100202,2025-12-25,outbound call,19.3,Disputed Debt,Y,Sally W.
COM000475,DC100202,2025-08-22,Outbound Call,7.9,No Answer,Y,Fiona P.
COM000476,DC100202,20/06/2026,Call,6.6,Payment Arranged,Y,Sean B.
COM000477,DC100203,2025-05-22,SMS,,Payment Arranged,Y,Louise H.
COM000478,DC100203,01/11/2024,SMS,,No Answer,Y,Shannon H.
COM000479,DC100203,06/07/2024,Email,,No Answer,Y,Kate A.
COM000480,DC100204,2026-08-12,Letter,,No Answer,Y,Natasha H.
COM000481,DC100206,2024-09-16,Inbound Call,11.8,No Answer,Y,Janice M.
COM000482,DC100206,08/05/2024,SMS,,No Answer,Y,Elliot R.
COM000483,DC100207,02-06-2025,outbound call,11.7,No Answer,Y,Trevor P.
COM000484,DC100207,2025-03-07,Email,,Wrong Number,Unknown,Susan B.
COM000485,DC100207,2024-08-31,Email,,No Answer,Y,Donald B.
COM000486,DC100207,2024-02-17,Call,7.6,Refused to Pay,Y,Chloe P.
COM000487,DC100207,2024-11-05,Inbound Call,12.8,Wrong Number,Y,Karen W.
COM000488,DC100207,12/09/2024,outbound call,10.8,Payment Arranged,Y,Mark P.
COM000489,DC100207,2025-10-03,Inbound Call,9.5,Wrong Number,Y,Benjamin B.
COM000490,DC100207,2025-08-07,outbound call,10.4,Left Voicemail,Y,Garry P.
COM000491,DC100207,2025-08-04,outbound call,6.8,No Answer,Y,Samantha J.
COM000492,DC100207,2025-01-05,Inbound Call,20.0,Requested Callback,Y,Elaine K.
COM000493,DC100209,2025-02-21,Inbound Call,3.4,Wrong Number,Y,Roy P.
COM000494,DC100209,13-08-2025,SMS,,No Answer,Unknown,Graham B.
COM000495,DC100209,25/09/2025,Call,20.4,Call Dropped,Y,Sophie G.
COM000496,DC100209,2025-06-25,Email,,Refused to Pay,N,Eileen K.
COM000497,DC100209,2024-07-04,outbound call,11.6,No Answer,Y,Charles L.
COM000498,DC100210,2025-10-06,Outbound Call,15.4,Requested Callback,Y,Marie D.
COM000499,DC100211,2024-09-06,outbound call,16.5,Payment Arranged,Y,Vanessa D.
COM000500,DC100211,2024-09-07,Inbound Call,8.5,No Answer,Unknown,Leanne H.
COM000501,DC100213,04/06/2026,Outbound Call,17.0,Call Dropped,Y,Vanessa B.
COM000502,DC100213,2026-03-02,SMS,,Requested Callback,N,Lesley K.
COM000503,DC100214,2024-03-20,Letter,,Complaint Raised,Y,Samuel F.
COM000504,DC100214,08/01/2024,Inbound Call,10.5,No Answer,Unknown,Bernard E.
COM000505,DC100215,06/09/2024,Outbound Call,0.6,,Y,Craig P.
COM000506,DC100216,2025-10-14,SMS,,No Answer,Y,Owen P.
COM000507,DC100217,2026-03-19,Inbound Call,8.4,Payment Arranged,Y,Lynn G.
COM000508,DC100218,2025-10-08,outbound call,1.3,,Y,Glen D.
COM000509,DC100218,30/03/2025,outbound call,2.4,Requested Callback,Unknown,Hollie F.
COM000510,DC100218,2024-11-15,SMS,,Complaint Raised,Y,Francis R.
COM000511,DC100218,2024-10-15,outbound call,11.4,Disputed Debt,Y,Gemma N.
COM000512,DC100219,20-06-2026,Email,,No Answer,Y,Kelly J.
COM000513,DC100219,2026-09-06,SMS,,Payment Arranged,N,Katy D.
COM000514,DC100220,11-10-2025,outbound call,17.8,,Y,Iain H.
COM000515,DC100220,07/01/2026,Outbound Call,21.9,,Y,Rachael B.
COM000516,DC100221,23/02/2026,Email,,Disputed Debt,Y,Lawrence L.
COM000517,DC100223,13-05-2026,Email,,Left Voicemail,Unknown,Arthur H.
COM000518,DC100223,2025-12-11,Inbound Call,20.9,Payment Arranged,Y,Anne P.
COM000519,DC100225,11/03/2026,SMS,,DSAR Request Logged,Y,Gary W.
COM000520,DC100225,2025-06-19,Letter,,Requested Callback,Y,Carl M.
COM000521,DC100225,2025-08-07,outbound call,15.8,Payment Arranged,N,Timothy C.
COM000522,DC100225,14/03/2025,Letter,,No Answer,Y,Sam R.
COM000523,DC100226,2025-11-05,Outbound Call,6.7,Refused to Pay,Y,Norman M.
COM000524,DC100227,2024-12-23,Outbound Call,7.3,Left Voicemail,Y,Joanna K.
COM000525,DC100227,2026-01-02,SMS,,Requested Callback,Y,David K.
COM000526,DC100227,2025-01-05,outbound call,12.0,Disputed Debt,Y,Marion H.
COM000527,DC100227,2025-04-12,Inbound Call,6.7,No Answer,Y,Ross P.
COM000528,DC100227,2025-01-28,Email,,Payment Arranged,Y,Tracey K.
COM000529,DC100227,04/01/2025,Call,12.6,Left Voicemail,Y,Donna W.
COM000530,DC100227,2025-08-06,Email,,Requested Callback,Y,Luke S.
COM000531,DC100228,17/05/2024,Call,16.0,Payment Arranged,Unknown,Garry B.
COM000532,DC100228,2024-07-20,Letter,,Disputed Debt,Y,Derek S.
COM000533,DC100228,24-07-2024,Letter,,Disputed Debt,Unknown,Kerry W.
COM000534,DC100228,16/06/2024,SMS,,No Answer,Y,Beverley T.
COM000535,DC100229,2024-08-14,Inbound Call,16.4,No Answer,Y,Philip A.
COM000536,DC100229,05/11/2023,Inbound Call,3.3,Payment Arranged,Y,Liam S.
COM000537,DC100229,20/01/2024,Inbound Call,11.8,No Answer,Y,Nathan G.
COM000538,DC100229,2024-03-26,SMS,,Wrong Number,Y,Frederick E.
COM000539,DC100229,25-02-2025,Letter,,No Answer,Y,Grace H.
COM000540,DC100229,2024-03-27,Letter,,Payment Arranged,Y,Ben W.
COM000541,DC100229,2025-02-21,Email,,No Answer,Y,Dennis E.
COM000542,DC100230,2025-03-06,outbound call,8.6,Left Voicemail,Y,Allan J.
COM000543,DC100230,2025-04-23,Email,,Refused to Pay,Y,Jane L.
COM000544,DC100230,2024-10-21,Outbound Call,0.5,Left Voicemail,Y,Maurice B.
COM000545,DC100231,2025-02-10,Email,,No Answer,Y,Conor P.
COM000546,DC100231,14/10/2024,outbound call,9.6,,Y,Denise G.
COM000547,DC100233,2026-09-11,Email,,No Answer,Y,Daniel W.
COM000548,DC100234,17/01/2026,Inbound Call,16.4,Left Voicemail,Y,Ricky B.
COM000549,DC100234,2026-03-07,Inbound Call,9.8,No Answer,Y,Olivia D.
COM000550,DC100234,2025-03-22,Letter,,Complaint Raised,Y,Harry R.
COM000551,DC100234,2025-01-01,Inbound Call,20.4,Left Voicemail,Y,Anne S.
COM000552,DC100235,21/11/2023,Email,,No Answer,Y,Alex H.
COM000553,DC100235,17/08/2024,Call,19.4,Complaint Raised,Unknown,Henry D.
COM000554,DC100236,2025-11-08,SMS,,Payment Arranged,Y,Joanne B.
COM000555,DC100236,2025-10-22,SMS,,Requested Callback,Y,Pauline D.
COM000556,DC100237,21-09-2026,Inbound Call,5.4,Refused to Pay,Y,Gary C.
COM000557,DC100237,2025-03-25,SMS,,Disputed Debt,Unknown,Malcolm H.
COM000558,DC100237,2025-08-30,Inbound Call,10.4,Customer Confirmed Vulnerability,N,Marilyn P.
COM000559,DC100238,28/07/2026,Inbound Call,10.1,Wrong Number,Y,Harriet T.
COM000560,DC100238,2026-02-20,outbound call,20.4,Call Dropped,Y,Joanna A.
COM000561,DC100238,2026-01-03,Letter,,Customer Confirmed Vulnerability,Y,Paul T.
COM000562,DC100239,2025-03-26,Letter,,Wrong Number,Y,Lynn L.
COM000563,DC100239,28/05/2026,Inbound Call,16.4,Payment Arranged,Y,Abdul H.
COM000564,DC100239,2026-06-02,Outbound Call,19.3,Left Voicemail,Y,Mathew A.
COM000565,DC100241,2025-01-02,Inbound Call,2.6,Requested Callback,Y,Eric B.
COM000566,DC100241,02/02/2025,Call,12.5,Disputed Debt,Y,Brenda G.
COM000567,DC100241,31-05-2024,Email,,Complaint Raised,Y,Lisa J.
COM000568,DC100243,07-08-2025,Call,14.9,No Answer,N,Amber A.
COM000569,DC100243,04/22/2026,outbound call,14.5,Disputed Debt,Y,Marian N.
COM000570,DC100243,15/06/2026,Email,,Left Voicemail,Y,Frederick H.
COM000571,DC100243,2026-01-20,Outbound Call,12.7,Requested Callback,Y,Kimberley B.
COM000572,DC100243,2025-11-15,Email,,Complaint Raised,Y,Marian P.
COM000573,DC100243,2026-03-22,Call,15.9,No Answer,Y,Graeme B.
COM000574,DC100244,2025-06-18,Inbound Call,14.1,,Y,Graeme H.
COM000575,DC100244,30/12/2024,outbound call,19.7,Wrong Number,Y,George M.
COM000576,DC100244,04/03/2026,Outbound Call,19.6,Payment Arranged,Y,Joan S.
COM000577,DC100244,02/03/2025,Outbound Call,7.7,Refused to Pay,Y,Terry R.
COM000578,DC100244,11-07-2025,outbound call,13.8,Call Dropped,Y,Adam G.
COM000579,DC100245,2025-09-23,outbound call,4.0,,Y,June D.
COM000580,DC100245,2026-08-21,SMS,,Refused to Pay,Y,Kevin W.
COM000581,DC100245,07/09/2025,Email,,Left Voicemail,Y,Lesley T.
COM000582,DC100245,20-04-2026,Inbound Call,14.0,Left Voicemail,Y,Louis H.
COM000583,DC100246,30/11/2024,Email,,Left Voicemail,Y,Annette T.
COM000584,DC100246,12/07/2024,Outbound Call,22.0,No Answer,Y,Geoffrey B.
COM000585,DC100246,09/11/2024,SMS,,Disputed Debt,Unknown,Jason O.
COM000586,DC100246,15/02/2025,Outbound Call,10.9,Requested Callback,Y,Benjamin W.
COM000587,DC100246,2024-11-26,SMS,,Payment Arranged,Y,Jodie P.
COM000588,DC100246,2025-01-02,Email,,No Answer,Y,Suzanne M.
COM000589,DC100246,2025-08-27,Letter,,No Answer,Y,Gavin O.
COM000590,DC100246,2025-05-31,Outbound Call,9.4,Wrong Number,Y,Frederick A.
COM000591,DC100246,13/03/2025,Outbound Call,1.4,No Answer,Y,Carolyn M.
COM000592,DC100246,30/05/2025,Outbound Call,8.0,No Answer,Y,Oliver L.
COM000593,DC100247,2025-12-10,Letter,,Left Voicemail,Y,Christine F.
COM000594,DC100247,2024-07-09,Call,21.3,Left Voicemail,Y,Jessica J.
COM000595,DC100248,2025-04-29,Inbound Call,2.0,Payment Arranged,Y,Marilyn L.
COM000596,DC100249,04/10/2025,Email,,Left Voicemail,Y,Barry B.
COM000597,DC100251,2024-10-16,Outbound Call,15.8,No Answer,Y,Anthony H.
COM000598,DC100251,2024-09-19,SMS,,No Answer,Y,Nicola W.
COM000599,DC100251,2024-10-05,Outbound Call,14.4,Disputed Debt,Y,Jill T.
COM000600,DC100251,2025-02-28,outbound call,4.5,DSAR Request Logged,Y,Nicole O.
COM000601,DC100251,19-07-2024,Email,,No Answer,Y,Sharon S.
COM000602,DC100251,20/06/2024,Email,,No Answer,Y,Adam M.
COM000603,DC100251,22/04/2025,SMS,,Requested Callback,Y,Amanda S.
COM000604,DC100251,03/07/2024,Letter,,Left Voicemail,Y,Stephen P.
COM000605,DC100251,25-08-2025,outbound call,7.3,Refused to Pay,Y,Graeme M.
COM000606,DC100251,04-08-2025,Outbound Call,0.8,No Answer,Y,Julie J.
COM000607,DC100252,09/05/2025,Call,19.2,No Answer,Unknown,Shannon L.
COM000608,DC100252,07/10/2025,Call,17.9,No Answer,Y,Alexandra P.
COM000609,DC100252,22-06-2025,Call,13.9,Wrong Number,Y,Mohammad R.
COM000610,DC100254,19-02-2025,outbound call,15.8,No Answer,Y,Kathleen N.
COM000611,DC100254,2024-09-12,Call,14.2,Payment Arranged,Y,Matthew F.
COM000612,DC100254,2024-05-27,Inbound Call,6.1,Disputed Debt,Y,Norman B.
COM000613,DC100254,2025-06-29,outbound call,9.0,Refused to Pay,Y,Lauren S.
COM000614,DC100254,15/06/2024,Outbound Call,2.0,No Answer,Y,Carol H.
COM000615,DC100255,2026-06-02,Call,0.9,Payment Arranged,Y,Ashleigh G.
COM000616,DC100255,2026-08-29,outbound call,10.4,Disputed Debt,Y,Samantha H.
COM000617,DC100256,2024-12-09,SMS,,,Y,Raymond F.
COM000618,DC100256,2025-07-27,Outbound Call,19.0,Wrong Number,Y,Albert B.
COM000619,DC100256,2024-11-01,SMS,,Left Voicemail,Y,Denis W.
COM000620,DC100257,01/02/2025,Email,,No Answer,Y,Annette B.
COM000621,DC100257,2023-12-03,Outbound Call,21.5,Left Voicemail,Y,Diane W.
COM000622,DC100257,15/10/2024,outbound call,3.5,No Answer,N,Christian I.
COM000623,DC100257,01/15/2024,outbound call,19.1,Left Voicemail,Y,Derek H.
COM000624,DC100259,07/02/2026,Letter,,Payment Arranged,Y,Anne A.
COM000625,DC100259,2026-07-21,outbound call,20.8,Customer Confirmed Vulnerability,N,Lesley F.
COM000626,DC100259,2026-08-27,Call,17.2,Disputed Debt,N,Elaine K.
COM000627,DC100259,08/17/2026,Inbound Call,13.3,Requested Callback,Y,Aaron M.
COM000628,DC100260,23/08/2026,outbound call,9.7,,Y,Janet D.
COM000629,DC100260,25/07/2025,Letter,,Customer Confirmed Vulnerability,Y,Jason W.
COM000630,DC100261,2025-12-08,Letter,,No Answer,Y,Oliver G.
COM000631,DC100261,03/12/2025,outbound call,16.9,Wrong Number,Y,Stephanie S.
COM000632,DC100261,2026-08-13,SMS,,Requested Callback,Y,Tony A.
COM000633,DC100261,2025-12-23,Call,5.0,No Answer,Y,Georgia D.
COM000634,DC100263,2025-05-17,Letter,,,Y,Paula B.
COM000635,DC100264,08/07/2026,Outbound Call,19.9,Requested Callback,Y,Georgia R.
COM000636,DC100265,2026-08-02,SMS,,Refused to Pay,Y,Olivia C.
COM000637,DC100265,2025-05-20,Email,,Left Voicemail,Unknown,Scott C.
COM000638,DC100270,2026-07-20,SMS,,No Answer,Y,James B.
COM000639,DC100271,05-07-2025,outbound call,19.0,,Y,Barry T.
COM000640,DC100271,2024-08-30,outbound call,18.2,Left Voicemail,N,Michelle J.
COM000641,DC100271,2026-02-25,Outbound Call,11.2,No Answer,Y,Roger D.
COM000642,DC100271,2025-07-11,Email,,Left Voicemail,Y,Diane W.
COM000643,DC100271,05/06/2025,Outbound Call,5.8,DSAR Request Logged,Unknown,Jamie B.
COM000644,DC100272,2024-06-10,Letter,,,Y,Debra S.
COM000645,DC100272,09/05/2024,Outbound Call,1.5,Left Voicemail,Y,Catherine C.
